,id,title,classification,publication_date,page_count,content_type
197,CIA-RDP82-00850R000500020032-9,JPRS ID: 10263  USSR REPORT CONSTRUCTION AND EQUIPMENT,U,,31,REPORTS
198,CIA-RDP82-00850R000500020033-8,JPRS ID: 10264  JAPAN REPORT,U,,143,REPORTS
199,CIA-RDP82-00850R000500020034-7,JPRS ID: 10265  USSR REPORT ELECTRONICS AND ELECTRICAL ENGINEERING,U,,364,REPORTS
200,CIA-RDP82-00850R000500020035-6,JPRS ID: 10266  USSR REPORT SPACE,U,,92,REPORTS
201,CIA-RDP82-00850R000500020036-5,JPRS ID: 10267  NEAR EAST/NORTH AFRICA REPORT,U,,64,REPORTS
202,CIA-RDP82-00850R000500020037-4,JPRS ID: 10268  WEST EUROPE REPORT,U,,27,REPORTS
203,CIA-RDP82-00850R000500020038-3,JPRS ID: 10269  USSR REPORT PHYSICS AND MATHEMATICS,U,,168,REPORTS
204,CIA-RDP82-00850R000500020039-2,JPRS ID: 10270  WORLDWIDE REPORT NARCOTICS AND DANGEROUS DRUGS,U,,55,REPORTS
205,CIA-RDP82-00850R000500020040-0,JPRS ID: 10271  TRANSLATION RADIOPHYSICAL METHODS FOR INVESTIGATING WATER MASSES OF SNOW AND ICE ED.,U,,68,REPORTS
206,CIA-RDP82-00850R000500020041-9,"JPRS ID: 10272  TRANSLATION RELIABILITY OF SOLID STATE INTEGRATED CIRCUTS ED. BY I. YE. YEFIMOV, I.G",U,,205,REPORTS
207,CIA-RDP82-00850R000500020042-8,"JPRS ID: 10273  USSR REPORT CYBERNETICS, COMPUTERS AND AUTOMATION TECHNOLOGY",U,,93,REPORTS
208,CIA-RDP82-00850R000500020043-7,JPRS ID: 10274  USSR REPORT MATERIALS SCIENCE AND METALLURGY,U,,39,REPORTS
209,CIA-RDP82-00850R000500020044-6,JPRS ID: 10275  SUB-SAHARAN AFRICA REPORT,U,,31,REPORTS
210,CIA-RDP82-00850R000500020045-5,JPRS ID: 10276  WEST EUROPE REPORT SCIENCE AND TECHNOLOGY,U,,20,REPORTS
211,CIA-RDP82-00850R000500020046-4,JPRS ID: 10277  USSR REPORT MILITARY AFFAIRS,U,,44,REPORTS
212,CIA-RDP82-00850R000500020047-3,JPRS ID: 10278  WEST EUROPE REPORT,U,,31,REPORTS
213,CIA-RDP82-00850R000500020048-2,JPRS ID: 10279  TRANSLATION PHYSICAL METHODS FOR INVESTIGATING ICE AND SNOW ED. BY V.V. BOGORODSKIY,U,,58,REPORTS
214,CIA-RDP82-00850R000500020049-1,JPRS ID: 10280  TRANSLATION OPERATOR PSYCHOPHYSIOLOGY IN MAN-MACHINE SYSTEMS BY K.A. IVANOV-MUROMSKI,U,,338,REPORTS
215,CIA-RDP82-00850R000500020050-9,JPRS ID: 10281  JAPAN REPORT,U,,67,REPORTS
216,CIA-RDP82-00850R000500020051-8,JPRS ID: 10282  USSR REPORT POLITICAL AND SOCIOLOGICAL AFFAIRS,U,,22,REPORTS
217,CIA-RDP82-00850R000500020052-7,JPRS ID: 10283  LATIN AMERICA REPORT,U,,22,REPORTS
218,CIA-RDP82-00850R000500020053-6,JPRS ID: 10284  JAPAN REPORT,U,,42,REPORTS
219,CIA-RDP82-00850R000500020054-5,JPRS ID: 10285  NEAR EAST/NORTH AFRICA REPORT,U,,45,REPORTS
220,CIA-RDP82-00850R000500020055-4,JPRS ID: 10286  WORLDWIDE REPORT NARCOTICS AND DANGEROUS DRUGS,U,,75,REPORTS
221,CIA-RDP82-00850R000500020056-3,"JPRS ID: 10287  USSR REPORT METEORLOGY AND HYDROLOGY NO.11, NOVEMBER 1981",U,,98,REPORTS
222,CIA-RDP82-00850R000500020057-2,JPRS ID: 10288  SUB-SAHARAN AFRICA REPORT,U,,28,REPORTS
223,CIA-RDP82-00850R000500020058-1,JPRS ID: 10289  TRANSLATION CAPITAL CONSTRUCTION STATISTICS BY ARKADI NILOVICH USTINOV,U,,223,REPORTS
224,CIA-RDP82-00850R000500020059-0,JPRS ID: 10290  CHINA REPORT ECONOMIC AFFAIRS,U,,19,REPORTS
225,CIA-RDP82-00850R000500020060-8,JPRS ID: 10291  USSR REPORT AGRICULTURE,U,,30,REPORTS
226,CIA-RDP82-00850R000500020061-7,"JPRS ID: 10292  CHINA REPORT POLITICAL, SOCIOLOGICAL AND MILITARY AFFAIRS",U,,18,REPORTS
227,CIA-RDP82-00850R000500030001-2,JPRS ID: 10293  JAPAN REPORT,U,,41,REPORTS
228,CIA-RDP82-00850R000500030002-1,JPRS ID: 10294  WEST EUROPE REPORT,U,,18,REPORTS
229,CIA-RDP82-00850R000500030003-0,JPRS ID: 10295  JAPAN REPORT,U,,77,REPORTS
230,CIA-RDP82-00850R000500030004-9,JPRS ID: 10296  USSR REPORT POLITICAL AND SOCIOLOGICAL AFFAIRS SOVIET RS STUDIES OF RELIGION AND NAT,U,,56,REPORTS
231,CIA-RDP82-00850R000500030005-8,JPRS ID: 10297  VIETNAM REPORT,U,,19,REPORTS
232,CIA-RDP82-00850R000500030006-7,JPRS ID: 10298  WEST EUROPE REPORT,U,,30,REPORTS
233,CIA-RDP82-00850R000500030007-6,JPRS ID: 10299  WORLDWIDE REPORT NARCOTICS AND DANGEROUS DRUGS,U,,55,REPORTS
234,CIA-RDP82-00850R000500030008-5,"JPRS ID: 10300  WORLDWIDE REPORT TELECOMMUNICATIONS POLICY, RESEARCH AND DEVELOPMENT",U,,19,REPORTS
235,CIA-RDP82-00850R000500030010-2,JPRS ID: 10301  USSR REPORT ELECTRONICS AND ELECTRICAL ENGINEERING,U,,38,REPORTS
236,CIA-RDP82-00850R000500030009-4,JPRS ID: 10301  USSR REPORT ENGINEERING AND EQUIPMENT (CORRECTED COPY),U,,38,REPORTS
237,CIA-RDP82-00850R000500030011-1,JPRS ID: 10302  USSR REPORT TRANSPORTATION,U,,13,REPORTS
238,CIA-RDP82-00850R000500030012-0,JPRS ID: 10303  JAPAN REPORT,U,,94,REPORTS
239,CIA-RDP82-00850R000500030013-9,JPRS ID: 10304  USSR REPORT HUMAN RESOURCES,U,,32,REPORTS
240,CIA-RDP82-00850R000500030014-8,"JPRS ID: 10305  EAST EUROPE REPORT POLITICAL, SOCIOLOGICAL AND MILITARY AFFAIRS",U,,13,REPORTS
241,CIA-RDP82-00850R000500030015-7,JPRS ID: 10306  USSR REPORT ENERGY,U,,30,REPORTS
242,CIA-RDP82-00850R000500030016-6,JPRS ID: 10307  SUB-SAHARAN AFRICA REPORT,U,,26,REPORTS
243,CIA-RDP82-00850R000500030017-5,JPRS ID: 10308  USSR REPORT MILITARY AFFAIRS,U,,56,REPORTS
244,CIA-RDP82-00850R000500030018-4,"JPRS ID: 10309  USSR REPORT CYBERNETICS, COMPUTERS AND AUTOMATION TECHNOLOGY",U,,167,REPORTS
245,CIA-RDP82-00850R000500030019-3,"JPRS ID: 10310  EAST EUROPE REPORT POLITICAL, SOCIOLOGICAL AND MILITARY AFFAIRS",U,,21,REPORTS
246,CIA-RDP82-00850R000500030020-1,JPRS ID: 10311  WORLDWIDE REPORT NARCOTICS AND DANGEROUS DRUGS,U,,53,REPORTS
247,CIA-RDP82-00850R000500030021-0,JPRS ID: 10312  WEST EUROPE REPORT,U,,32,REPORTS
248,CIA-RDP82-00850R000500030022-9,JPRS ID: 10313  JAPAN REPORT,U,,45,REPORTS
249,CIA-RDP82-00850R000500030023-8,JPRS ID: 10314  USSR REPORT LIFE SCIENCES AGROTECHNOLOGY AND FOOD RESOURCES,U,,29,REPORTS
250,CIA-RDP82-00850R000500030024-7,JPRS ID: 10315  NEAR EAST/NORTH AFRICA REPORT,U,,18,REPORTS
251,CIA-RDP82-00850R000500030025-6,JPRS ID: 10316  WEST EUROPE REPORT,U,,34,REPORTS
252,CIA-RDP82-00850R000500030026-5,JPRS ID: 10317  SUB-SAHARAN AFRICA REPORT,U,,42,REPORTS
253,CIA-RDP82-00850R000500030027-4,JPRS ID: 10318  TRANSLATION UNIFIED SYSTEM HARDWARE AND SOFTWARE (YES-11) BY V.V. PRZHIYALKOVSKIY AN,U,,199,REPORTS
254,CIA-RDP82-00850R000500030028-3,JPRS ID: 10319  JAPAN REPORT,U,,90,REPORTS
255,CIA-RDP82-00850R000500030029-2,JPRS ID: 10320  WORLDWIDE REPORT NARCOTICS AND DANGEROUS DRUGS,U,,64,REPORTS
256,CIA-RDP82-00850R000500030030-0,JPRS ID: 10321  WORLDWIDE REPORT ENVIRONMENTAL QUALITY,U,,9,REPORTS
257,CIA-RDP82-00850R000500030031-9,JPRS ID: 10322  USSR REPORT POLITICAL AND SOCIOLOGICAL AFFAIRS,U,,30,REPORTS
258,CIA-RDP82-00850R000500030032-8,"JPRS ID: 10323  TRANSLATION SPEECH, EMOTIONS AND PERSONALITY ED. BY V.I. GALUNOV",U,,212,REPORTS
259,CIA-RDP82-00850R000500030033-7,JPRS ID: 10324  WEST EUROPE REPORT SCIENCE AND TECHNOLOGY,U,,11,REPORTS
260,CIA-RDP82-00850R000500030034-6,JPRS ID: 10325  VIETNAM REPORT,U,,19,REPORTS
261,CIA-RDP82-00850R000500030035-5,JPRS ID: 10326  TRANSLATION PROCEDDINGS OF THE FOURTH ALL-UNION SYMPOSIUM ON CONTROL PROBLEMS IN COM,U,,169,REPORTS
262,CIA-RDP82-00850R000500030036-4,JPRS ID: 10327  WEST EUROPE REPORT,U,,26,REPORTS
263,CIA-RDP82-00850R000500030037-3,JPRS ID: 10328  WORLDWIDE REPORT LAW OF THE SEA,U,,6,REPORTS
264,CIA-RDP82-00850R000500030038-2,JPRS ID: 10329  NEAR EAST/NORTH AFRICA REPORT,U,,22,REPORTS
265,CIA-RDP82-00850R000500030039-1,JPRS ID: 10330  SUB-SAHARAN AFRICA REPORT,U,,39,REPORTS
266,CIA-RDP82-00850R000500030040-9,JPRS ID: 10331  NEAR EAST/NORTH AFRICA REPORT,U,,57,REPORTS
267,CIA-RDP82-00850R000500030041-8,JPRS ID: 10332  JAPAN REPORT,U,,32,REPORTS
268,CIA-RDP82-00850R000500030042-7,JPRS ID: 10333  WORLDWIDE REPORT NARCOTICS AND DANGEROUS DRUGS,U,,86,REPORTS
269,CIA-RDP82-00850R000500030043-6,JPRS ID: 10334  LATIN AMERICA REPORT,U,,18,REPORTS
270,CIA-RDP82-00850R000500030044-5,JPRS ID: 10335  USSR REPORT POLITICAL AND SOCIOLOGICAL AFFAIRS,U,,46,REPORTS
271,CIA-RDP82-00850R000500030045-4,JPRS ID: 10336  WEST EUROPE REPORT SCIENCE AND TECHNOLOGY,U,,22,REPORTS
272,CIA-RDP82-00850R000500030046-3,"JPRS ID: 10337  USSR REPORT METEORLOGY AND HYDROLOGY NO.12, DECEMBER 1981",U,,77,REPORTS
273,CIA-RDP82-00850R000500030047-2,JPRS ID: 10338  USSR REPORT ELECTRONICS AND ELECTRICAL ENGINEERING,U,,176,REPORTS
274,CIA-RDP82-00850R000500030048-1,JPRS ID: 10339  USSR REPORT AGRICULTURE,U,,18,REPORTS
275,CIA-RDP82-00850R000500030049-0,"JPRS ID: 10340  WORLDWIDE REPORT TELECOMMUNICATIONS POLICY, RESEARCH AND DEVELOPMENT",U,,14,REPORTS
276,CIA-RDP82-00850R000500030050-8,"JPRS ID: 10341  EAST EUROPE REPORT POLITICAL, SOCIOLOGICAL AND MILITARY AFFAIRS",U,,12,REPORTS
277,CIA-RDP82-00850R000500030051-7,JPRS ID: 10342  USSR REPORT POLITICAL AND SOCIOLOGICAL AFFAIRS,U,,22,REPORTS
278,CIA-RDP82-00850R000500030052-6,JPRS ID: 10343  WORLDWIDE REPORT NUCLEAR DEVELOPMENT AND PROLIFERATION,U,,13,REPORTS
279,CIA-RDP82-00850R000500030053-5,JPRS ID: 10344  JAPAN REPORT,U,,63,REPORTS
280,CIA-RDP82-00850R000500030054-4,JPRS ID: 10345  WEST EUROPE REPORT,U,,45,REPORTS
281,CIA-RDP82-00850R000500030055-3,"JPRS ID: 10346  TRANSLATION AIRFIELD CONSTRUCTION BY B.I. DEMIN, V.P. YEGEZOV AND YU.A. RATVUK",U,,344,REPORTS
282,CIA-RDP82-00850R000500030056-2,JPRS ID: 10347  USSR REPORT MILITARY AFFAIRS,U,,61,REPORTS
283,CIA-RDP82-00850R000500030057-1,JPRS ID: 10348  JAPAN REPORT,U,,41,REPORTS
284,CIA-RDP82-00850R000500030058-0,JPRS ID: 10349  WEST EUROPE REPORT,U,,27,REPORTS
285,CIA-RDP82-00850R000500030059-9,JPRS ID: 10350  SUB-SAHARAN AFRICA REPORT,U,,73,REPORTS
286,CIA-RDP82-00850R000500030060-7,JPRS ID: 10351  NEAR EAST/NORTH AFRICA REPORT,U,,52,REPORTS
287,CIA-RDP82-00850R000500030061-6,JPRS ID: 10352  WEST EUROPE REPORT,U,,56,REPORTS
288,CIA-RDP82-00850R000500030062-5,JPRS ID: 10353  WORLDWIDE REPORT NARCOTICS AND DANGEROUS DRUGS,U,,83,REPORTS
289,CIA-RDP82-00850R000500030063-4,JPRS ID: 10354  TRANSLATION PLANNING AND DESIGN OF AUTOMATIC LONG-DISTANCE TELEPHONE EXCHANGES BY FA,U,,220,REPORTS
290,CIA-RDP82-00850R000500040001-1,JPRS ID: 10355  TRANSLATION PESTIIDE CHEMISTRY AND PRODUCTION PROCESSES BY N.N. MEL'NIKOV,U,,262,REPORTS
291,CIA-RDP82-00850R000500040002-0,JPRS ID: 10356  JAPAN REPORT,U,,64,REPORTS
292,CIA-RDP82-00850R000500040003-9,JPRS ID: 10357  VIETNAM REPORT,U,,14,REPORTS
293,CIA-RDP82-00850R000500040004-8,JPRS ID: 10358  WEST EUROPE REPORT SCIENCE AND TECHNOLOGY,U,,26,REPORTS
294,CIA-RDP82-00850R000500040005-7,JPRS ID: 10359  USSR REPORT ENERGY,U,,27,REPORTS
295,CIA-RDP82-00850R000500040006-6,JPRS ID: 10360  WEST EUROPE REPORT,U,,36,REPORTS
296,CIA-RDP82-00850R000500040007-5,JPRS ID: 10361  JAPAN REPORT,U,,75,REPORTS
297,CIA-RDP82-00850R000500040008-4,JPRS ID: 10362  WORLDWIDE REPORT NARCOTICS AND DANGEROUS DRUGS,U,,54,REPORTS
298,CIA-RDP82-00850R000500040009-3,JPRS ID: 10363  EAST EUROPE REPORT ECONOMIC AND INDUSTRIAL AFFAIRS,U,,21,REPORTS
299,CIA-RDP82-00850R000500040010-1,JPRS ID: 10364  TRANSLATION ROTOR VIBRATION GYROSCOPES INNAVIGATION SYSTEMS BY YU. B. VLASOV AND O.M,U,,186,REPORTS
300,CIA-RDP82-00850R000500040011-0,JPRS ID: 10365  SUB-SAHARAN AFRICA REPORT,U,,54,REPORTS
301,CIA-RDP82-00850R000500040012-9,JPRS ID: 10366  USSR REPORT POLITICAL AND SOCIOLOGICAL AFFAIRS,U,,44,REPORTS
302,CIA-RDP82-00850R000500040013-8,JPRS ID: 10367  WEST EUROPE REPORT,U,,36,REPORTS
303,CIA-RDP82-00850R000500040014-7,"JPRS ID: 10368  WORLDWIDE REPORT TELECOMMUNICATIONS POLICY, RESEARCH AND DEVELOPMENT",U,,36,REPORTS
304,CIA-RDP82-00850R000500040015-6,JPRS ID: 10369  USSR REPORT EARTH SCIENCES,U,,102,REPORTS
305,CIA-RDP82-00850R000500040016-5,JPRS ID: 10370  SUB-SAHARAN AFRICA REPORT,U,,81,REPORTS
306,CIA-RDP82-00850R000500040017-4,JPRS ID: 10371  USSR REPORT ECONOMIC AFFAIRS,U,,12,REPORTS
307,CIA-RDP82-00850R000500040018-3,JPRS ID: 10372  NEAR EAST/NORTH AFRICA REPORT,U,,48,REPORTS
308,CIA-RDP82-00850R000500040019-2,JPRS ID: 10373  USSR REPORT AGRICULTURE,U,,26,REPORTS
309,CIA-RDP82-00850R000500040020-0,JPRS ID: 10374  TRANSLATION MICROWAVE ANTENNAS AND EQUIPMENT: DESIGN OF PHASED ANTENNA ARRAYS ED. BY,U,,483,REPORTS
310,CIA-RDP82-00850R000500040021-9,JPRS ID: 10375  KOREAN AFFAIRS REPORT,U,,18,REPORTS
311,CIA-RDP82-00850R000500040022-8,JPRS ID: 10376  JAPAN REPORT,U,,93,REPORTS
312,CIA-RDP82-00850R000500040023-7,JPRS ID: 10377  USSR REPORT POLITICAL AND SOCIOLOGICAL AFFAIRS,U,,26,REPORTS
313,CIA-RDP82-00850R000500040024-6,JPRS ID: 10378  WORLDWIDE REPORT NARCOTICS AND DANGEROUS DRUGS,U,,72,REPORTS
314,CIA-RDP82-00850R000500040025-5,JPRS ID: 10379  USSR REPORT PHYSICS AND MATHEMATICS,U,,109,REPORTS
315,CIA-RDP82-00850R000500040026-4,"JPRS ID: 10380  EAST EUROPE REPORT POLITICAL, SOCIOLOGICAL AND MILITARY AFFAIRS",U,,10,REPORTS
316,CIA-RDP82-00850R000500040027-3,JPRS ID: 10381  WESTERN EUROPE REPORT,U,,35,REPORTS
317,CIA-RDP82-00850R000500040028-2,"JPRS ID: 10382  WORLDWIDE REPORT TELECOMMUNICATIONS POLICY, RESEARCH AND DEVELOPMENT",U,,26,REPORTS
318,CIA-RDP82-00850R000500040029-1,JPRS ID: 10383  JAPAN REPORT,U,,88,REPORTS
319,CIA-RDP82-00850R000500040030-9,JPRS ID: 10384  USSR REPORT ENGINEERING AND EQUIPMENT,U,,136,REPORTS
320,CIA-RDP82-00850R000500040031-8,JPRS ID: 10385  SOUTH AND EAST ASIA REPORT,U,,13,REPORTS
321,CIA-RDP82-00850R000500040032-7,"JPRS ID: 10386  TRANSLATION OCEANOGRAPHIC WORK IN POLAR REGIONS OF WORLD OCEAN BY  I.I. BLINOV, V.V.",U,,138,REPORTS
322,CIA-RDP82-00850R000500040033-6,"JPRS ID: 10387  USSR REPORT CYBERNETICS, COMPUTERS AND AUTOMATION TECHNOLOGY",U,,127,REPORTS
323,CIA-RDP82-00850R000500040034-5,JPRS ID: 10388  WEST EUROPE REPORT,U,,41,REPORTS
324,CIA-RDP82-00850R000500040035-4,JPRS ID: 10389  NEAR EAST/NORTH AFRICA REPORT,U,,33,REPORTS
325,CIA-RDP82-00850R000500040036-3,JPRS ID: 10390  TRANSLATION OCEAN RESEARCH ON HYDROPHYSICAL FIELD VARIABILITY ED. BY R.V. OZMIDOV,U,,106,REPORTS
326,CIA-RDP82-00850R000500040037-2,"JPRS ID: 10391  USSR REPORT CYBERNETICS, COMPUTERS AND AUTOMATION TECHNOLOGY",U,,141,REPORTS
327,CIA-RDP82-00850R000500040038-1,JPRS ID: 10392  WEST EUROPE REPORT SCIENCE AND TECHNOLOGY,U,,12,REPORTS
328,CIA-RDP82-00850R000500040039-0,JPRS ID: 10393  SUB-SAHARAN AFRICA REPORT,U,,34,REPORTS
329,CIA-RDP82-00850R000500040040-8,JPRS ID: 10394  LATIN AMERICA REPORT,U,,26,REPORTS
330,CIA-RDP82-00850R000500040041-7,JPRS ID: 10395  JAPAN REPORT,U,,86,REPORTS
331,CIA-RDP82-00850R000500040042-6,JPRS ID: 10396  USSR REPORT INTERNATIONAL ECONOMIC RELATIONS,U,,34,REPORTS
332,CIA-RDP82-00850R000500040043-5,JPRS ID: 10397  USSR REPORT ENERGY,U,,26,REPORTS
333,CIA-RDP82-00850R000500040044-4,JPRS ID: 10398  WORLDWIDE REPORT NARCOTICS AND DANGEROUS DRUGS,U,,107,REPORTS
334,CIA-RDP82-00850R000500040045-3,JPRS ID: 10399  WEST EUROPE REPORT,U,,92,REPORTS
335,CIA-RDP82-00850R000500040046-2,JPRS ID: 10400  USSR REPORT POLITICAL AND SOCIOLOGICAL AFFAIRS,U,,54,REPORTS
336,CIA-RDP82-00850R000500040047-1,JPRS ID: 10401  WEST EUROPE REPORT,U,,45,REPORTS
337,CIA-RDP82-00850R000500040048-0,"JPRS ID: 10402  WORLDWIDE REPORT TELECOMMUNICATIONS POLICY, RESEARCH AND DEVELOPMENT",U,,22,REPORTS
338,CIA-RDP82-00850R000500040049-9,JPRS ID: 10403  SOUTH AND EAST ASIA REPORT,U,,13,REPORTS
339,CIA-RDP82-00850R000500040050-7,JPRS ID: 10404  USSR REPORT LIFE SCIENCES BIOMEDICAL AND BEHAVIORAL SCIENCES,U,,127,REPORTS
340,CIA-RDP82-00850R000500040051-6,JPRS ID: 10405  NEAR EAST/NORTH AFRICA REPORT,U,,25,REPORTS
341,CIA-RDP82-00850R000500040052-5,JPRS ID: 10406  USSR REPORT ELECTRONICS AND ELECTRICAL ENGINEERING,U,,58,REPORTS
342,CIA-RDP82-00850R000500040053-4,JPRS ID: 10407  WORLDWIDE REPORT NARCOTICS AND DANGEROUS DRUGS,U,,115,REPORTS
343,CIA-RDP82-00850R000500040054-3,JPRS ID: 10408  TRANSLATION HOLOGRAPHY AND OPTICAL INFORMATION PROCESSING IN GEOLOGY ED. BY S.B. GUR,U,,129,REPORTS
344,CIA-RDP82-00850R000500040055-2,JPRS ID: 10409  JAPAN REPORT,U,,61,REPORTS
345,CIA-RDP82-00850R000500040056-1,JPRS ID: 10410  TRANSLATION SATELLITE HYDROPHSYICS ED. BY B.A. NELEPO,U,,140,REPORTS
346,CIA-RDP82-00850R000500040057-0,JPRS ID: 10411  USSR REPORT AGRICULTURE,U,,41,REPORTS
347,CIA-RDP82-00850R000500040058-9,JPRS ID: 10412  TRANSLATION ALWAYS IN READINESS TO DEFEND THE HOMELAND BY NIKOLOY VASIL'YEVICH,U,,55,REPORTS
348,CIA-RDP82-00850R000500040059-8,JPRS ID: 10413  SUB-SAHARAN AFRICA REPORT,U,,70,REPORTS
349,CIA-RDP82-00850R000500040060-6,JPRS ID: 10414  USSR REPORT HUMAN RESOURCES,U,,29,REPORTS
350,CIA-RDP82-00850R000500040061-5,JPRS ID: 10415  WEST EUROPE REPORT,U,,38,REPORTS
351,CIA-RDP82-00850R000500040062-4,JPRS ID: 10416  NEAR EAST/NORTH AFRICA REPORT,U,,38,REPORTS
352,CIA-RDP82-00850R000500040063-3,JPRS ID: 10417  TRANSLATION THEORETICAL AND EXPERIMENTAL INVESTIGATIONS OF SURFACE AND INTERNAL WAVE,U,,193,REPORTS
353,CIA-RDP82-00850R000500040064-2,JPRS ID: 10418  TRANSLATION WARTIME OPERATIONS IN 1941-1945: THE BREAKTHROUGH BY A.I. RADZIKYEVSKIY,U,,212,REPORTS
354,CIA-RDP82-00850R000500040065-1,JPRS ID: 10419  USSR REPORT POLITICAL AND SOCIOLOGICAL AFFAIRS,U,,36,REPORTS
355,CIA-RDP82-00850R000500040066-0,JPRS ID: 10420  WEST EUROPE REPORT,U,,39,REPORTS
356,CIA-RDP82-00850R000500040067-9,"JPRS ID: 10421  WORLDWIDE REPORT TELECOMMUNICATIONS POLICY, RESEARCH AND DEVELOPMENT",U,,20,REPORTS
357,CIA-RDP82-00850R000500040068-8,JPRS ID: 10422  USSR REPORT ENERGY,U,,33,REPORTS
358,CIA-RDP82-00850R000500040069-7,JPRS ID: 10423  TRANSLATION TANK ATTACK,U,,257,REPORTS
359,CIA-RDP82-00850R000500040070-5,JPRS ID: 10424  WORLDWIDE REPORT NARCOTICS AND DANGEROUS DRUGS,U,,69,REPORTS
360,CIA-RDP82-00850R000500050001-0,JPRS ID: 10425  WORLDWIDE REPORT NUCLEAR DEVELOPMENT AND PROLIFERATION,U,,28,REPORTS
361,CIA-RDP82-00850R000500050002-9,JPRS ID: 10426  VIETNAM REPORT,U,,14,REPORTS
362,CIA-RDP82-00850R000500050003-8,JPRS ID: 10427  REFERENCE AID DIRECTORY OF JPRS NONSERIAL PUBLICATIONS JANUARY-DECEMBER 1981,U,,22,REPORTS
363,CIA-RDP82-00850R000500050004-7,JPRS ID: 10428  JAPAN REPORT,U,,58,REPORTS
364,CIA-RDP82-00850R000500050005-6,JPRS ID: 10429  USSR REPORT HUMAN RESOURCES,U,,36,REPORTS
365,CIA-RDP82-00850R000500050006-5,JPRS ID: 10430  WEST EUROPE REPORT,U,,37,REPORTS
366,CIA-RDP82-00850R000500050007-4,JPRS ID: 10431  USSR REPORT POLITICAL AND SOCIOLOGICAL AFFAIRS,U,,77,REPORTS
367,CIA-RDP82-00850R000500050008-3,JPRS ID: 10432  TRANSLATION CHEMICAL THERMODYNAMICS OF COMBUSTION AND EXPLOSION BY B.N. KONDRIKOV,U,,90,REPORTS
368,CIA-RDP82-00850R000500050009-2,JPRS ID: 10433  USSR REPORT ENERGY,U,,38,REPORTS
369,CIA-RDP82-00850R000500050010-0,JPRS ID: 10434  NEAR EAST/NORTH AFRICA REPORT,U,,23,REPORTS
370,CIA-RDP82-00850R000500050011-9,JPRS ID: 10435  USSR REPORT CONSUMER GOODS AND DOMESTIC TRADE,U,,36,REPORTS
371,CIA-RDP82-00850R000500050012-8,JPRS ID: 10436  LATIN AMERICA REPORT,U,,27,REPORTS
372,CIA-RDP82-00850R000500050013-7,JPRS ID: 10437  WEST EUROPE REPORT SCIENCE AND TECHNOLOGY,U,,16,REPORTS
373,CIA-RDP82-00850R000500050014-6,JPRS ID: 10438  WEST EUROPE REPORT,U,,26,REPORTS
374,CIA-RDP82-00850R000500050015-5,JPRS ID: 10439  WORLDWIDE REPORT ENVIRONMENTAL QUALITY,U,,19,REPORTS
375,CIA-RDP82-00850R000500050016-4,JPRS ID: 10440  USSR REPORT SCIENCE AND TECHNOLOGY POLICY,U,,37,REPORTS
376,CIA-RDP82-00850R000500050017-3,JPRS ID: 10441  WORLDWIDE REPORT NARCOTICS AND DANGEROUS DRUGS,U,,98,REPORTS
377,CIA-RDP82-00850R000500050018-2,JPRS ID: 10442  JAPAN REPORT,U,,67,REPORTS
378,CIA-RDP82-00850R000500050019-1,JPRS ID: 10443  NEAR EAST/NORTH AFRICA REPORT,U,,49,REPORTS
379,CIA-RDP82-00850R000500050020-9,JPRS ID: 10444  EAST EUROPE REPORT ECONOMIC AND INDUSTRIAL AFFAIRS,U,,25,REPORTS
380,CIA-RDP82-00850R000500050021-8,JPRS ID: 10445  USSR REPORT MILITARY AFFAIRS,U,,68,REPORTS
381,CIA-RDP82-00850R000500050022-7,"JPRS ID: 10446  WORLDWIDE REPORT TELECOMMUNICATIONS POLICY, RESEARCH AND DEVELOPMENT",U,,19,REPORTS
382,CIA-RDP82-00850R000500050023-6,JPRS ID: 10447  USSR REPORT AGRICULTURE,U,,34,REPORTS
383,CIA-RDP82-00850R000500050024-5,JPRS ID: 10448  NEAR EAST/NORTH AFRICA REPORT,U,,24,REPORTS
384,CIA-RDP82-00850R000500050025-4,JPRS ID: 10449  WEST EUROPE REPORT,U,,62,REPORTS
385,CIA-RDP82-00850R000500050026-3,JPRS ID: 10450  JAPAN REPORT,U,,83,REPORTS
386,CIA-RDP82-00850R000500050027-2,JPRS ID: 10451  VIETNAM REPORT,U,,21,REPORTS
387,CIA-RDP82-00850R000500050028-1,JPRS ID: 10452  SUB-SAHARAN AFRICA REPORT,U,,39,REPORTS
388,CIA-RDP82-00850R000500050029-0,JPRS ID: 10453  USSR REPORT ENGINEERING AND EQUIPMENT,U,,51,REPORTS
389,CIA-RDP82-00850R000500050030-8,JPRS ID: 10454  USSR REPORT PHYSICS AND MATHEMATICS,U,,63,REPORTS
390,CIA-RDP82-00850R000500050031-7,JPRS ID: 10455  TRANSLATION THE MAP OF THE WORLD OCEAN ED. BY YE.1. DOLGOPOLOV,U,,62,REPORTS
391,CIA-RDP82-00850R000500050032-6,JPRS ID: 10456  WEST EUROPE REPORT SCIENCE AND TECHNOLOGY,U,,15,REPORTS
392,CIA-RDP82-00850R000500050033-5,"JPRS ID: 10457  WORLDWIDE REPORT TELECOMMUNICATIONS POLICY, RESEARCH AND DEVELOPMENT",U,,22,REPORTS
393,CIA-RDP82-00850R000500050034-4,JPRS ID: 10458  WORLDWIDE REPORT NARCOTICS AND DANGEROUS DRUGS,U,,36,REPORTS
